Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
34,-10.708769764505526,-10.800077635001788,-34.335504039428926,-0.01638549503321901,-0.1447266731449659,0.44500363304013474,4.695185176730913,-0.32409405014133685,-0.17183306326989461,19.10519447386062
35,-11.186654249656591,-11.525199324039594,-11.734071977197829,-0.048948882563284994,-0.1383206821810436,0.47962245717916374,4.522564285797872,-0.32503857084976506,-0.12272829868911851,17.813545461639286
36,-11.667822454716214,-11.735441836716408,9.33100942299859,-0.06815468254652862,-0.13011520303413077,0.49015079049651517,4.473728765155079,-0.29513549856945065,-0.06784788317269902,17.437895398830268
37,-12.114480689862816,-11.501529238420504,22.84885385704999,-0.08162268863578824,-0.12116459639105172,0.4675405726280103,4.58062618599349,-0.24719065884530528,-0.014882653921481609,18.20820591550225
38,-12.50205477281512,-10.974785410993531,27.16374283560782,-0.09494142030644441,-0.109090053243347,0.42371117600591035,4.811711100721535,-0.1954480371456841,0.03253738063893866,19.956943401804956
39,-12.824148268824487,-10.317057516140332,24.175684353058244,-0.10996639473392701,-0.0898549666813683,0.381463305005241,5.07116942222473,-0.14771261633437466,0.07734214639528392,21.85593140791918
40,-13.096088627727045,-9.655975302932022,17.54193483343539,-0.12510496163462642,-0.060067335547711195,0.3603608222602293,5.2175391811353276,-0.10207152138868052,0.12646703352659266,22.650475357173395
41,-13.361089394233828,-9.06651225338688,11.142861106750217,-0.13649067212717483,-0.018512489246880023,0.36964991648698725,5.151565160898257,-0.04900442969524259,0.18476664117097163,21.877531176705002
42,-13.65082110555308,-8.570058100747863,7.860650785827602,-0.1388376311085817,0.033392173209387255,0.4101285935744541,4.890738915747846,0.02316183302347477,0.2504708693161909,20.375771245882365
43,-13.9547776625037,-8.144274667900573,8.750185218250948,-0.12586841825008516,0.09185207635942463,0.47545436515420536,4.542344660374472,0.122233682311291,0.31445673226428356,19.130883591863878
44,-14.25286376949804,-7.736094204354709,12.922600907150752,-0.09113806202018163,0.15127995041789064,0.5478763113981514,4.2314892519167895,0.2460938513874161,0.36249600374590407,18.805543348899636
45,-14.528596811553236,-7.273301704248743,18.210448658829534,-0.029929211801409172,0.20503603038531998,0.599052430200777,4.046710036639178,0.38002855266053337,0.38110996542311426,20.236405565868655
46,-14.771621558801154,-6.689007624840237,22.250672597810592,0.0581260871517053,0.24628946929593937,0.6035217893911659,4.031698309017478,0.5020929629492619,0.3643559316502154,24.790289510110124
47,-14.979419698956349,-5.974394951930918,24.09828712419437,0.16704327405270966,0.2691481291351661,0.5615479026164981,4.179661385800186,0.5962050284540611,0.3166136936892447,34.340102290075016
48,-15.157574460142374,-5.182269378015805,24.372450537973492,0.28453536393511475,0.2701729547657894,0.5161051613982313,4.359788309614738,0.6644796174666969,0.246969982707496,49.48633086407554
49,-15.314013158809917,-4.379910641957435,23.644478603873978,0.39453183969865924,0.2497401735925642,0.5273217116543267,4.313171006062703,0.7144381488638218,0.15703303330805435,62.310462923596695
50,-15.449843813986888,-3.6456568848400774,21.65987282908921,0.4811991670046326,0.2121078512905442,0.5945692021538721,4.061938081227048,0.7230368166859586,0.04621026678774215,62.18520207939184
51,-15.559553334181096,-3.0783141630824638,17.235594968492705,0.5326971511832816,0.16364410799930165,0.6590242103595424,3.858191847172508,0.6618536698302268,-0.07007103065514322,57.735521636047324
52,-15.638678387096508,-2.7845243591907654,8.973835076371529,0.5432038247679445,0.11024754079611951,0.6750734589884909,3.8120534977798717,0.5363267624931843,-0.1698617653552433,55.1914792005396
53,-15.689675338015023,-2.851637882637979,-3.627043043347129,0.5129839219548118,0.0558089341863043,0.6331556364471098,3.9362191056875333,0.375768420826185,-0.2400264180501732,54.58563660298635
54,-15.725193997261615,-3.3298866345430334,-19.429281037875768,0.44746847657217664,0.0025742218917914547,0.5531710140062618,4.211189610299709,0.21109910084495953,-0.28053457690831735,53.991389221578046
55,-15.771517587043405,-4.221535408160539,-35.6438364832573,0.3562904369281757,-0.04750683445051241,0.470091294238999,4.568182013185436,0.05966709900398193,-0.30082558470142434,49.873669486093405
56,-15.866770126016704,-5.46628046942412,-48.611363495564575,0.2522179830833067,-0.09207262280230617,0.4142821653299169,4.866160004980895,-0.07612331601714695,-0.31133420316556604,40.39885143710998
57,-16.043380565313583,-6.932884351378743,-54.919590315967895,0.14934314830226944,-0.12897051200370294,0.39417324697024275,4.9887407010357965,-0.1951672075801906,-0.31461037447857715,30.039853515731313
58,-16.31303703847837,-8.430739472893169,-52.41929545388186,0.06030604308333019,-0.15744071240092233,0.4021829030864805,4.938814350169939,-0.28912677466130327,-0.30622213667795767,24.78413610927426
59,-16.667473960495283,-9.744791833681964,-41.0623479934292,-0.0067993411083711545,-0.17860046004500307,0.4330837746757044,4.759359898685064,-0.3502765141679637,-0.2818820712228957,24.37400083628326
60,-17.08488743808728,-10.695799611711662,-23.52357935243387,-0.050528179136302295,-0.19463813636892335,0.4766097914717126,4.536835405888022,-0.37319045823703667,-0.23847129028928699,24.95567633289862
61,-17.535002785337525,-11.206564243647787,-4.8577509629107,-0.07596076183250151,-0.20697584809086095,0.5080850529743184,4.394063150924353,-0.35612296135907967,-0.1768956387982594,25.71738157230995
62,-17.983079623881356,-11.314363584513556,9.79495720983192,-0.09205568516862045,-0.21415789886498482,0.5081399593675049,4.393825747161599,-0.3087054309334569,-0.10458663520266145,27.305919424680226
63,-18.3957523940001,-11.128297896306158,17.473079900824615,-0.10747818025679617,-0.21073877722471332,0.48154187853568786,4.513541836816569,-0.24899817501932214,-0.028343338633016885,29.42362978268029
64,-18.751182163079804,-10.779769357503003,17.937616031444776,-0.12676322113455235,-0.18861061021339687,0.4503949941308859,4.666999197590081,-0.1910220306557996,0.053677707142296,30.30205905312133
65,-19.054628442973517,-10.386479511494525,13.178570599348404,-0.1485482431417615,-0.14095377031135012,0.4346177031950173,4.7509536938918115,-0.1360478109879846,0.1491931973373656,28.110336093791403
66,-19.342082050575804,-10.028892426580096,6.560208250102676,-0.1664825826018233,-0.06674511584718064,0.4405572118963145,4.718819290963071,-0.07454048819581603,0.260229391341407,24.02463150665973
67,-19.64638401639606,-9.735855448381585,1.7680602726336474,-0.17195502802678633,0.02728822493124651,0.459513388194935,4.620462172247408,0.004170211561594139,0.3743594763289305,22.265182852425916
68,-19.974873245995347,-9.478550047383035,1.6382811576446557,-0.15698431578321984,0.12878256454243595,0.4747290098085617,4.545813540838712,0.10282348196526517,0.46884870392209377,25.32271512637386
69,-20.318444590563736,-9.177431220984488,7.067327884848112,-0.116067387419139,0.22434644850139376,0.47801357202498773,4.530168854646513,0.21685248372784036,0.5256890834308057,31.898841828661173
70,-20.661376835943273,-8.732967002276066,16.364949337609687,-0.04698817325197076,0.30332995918353534,0.4821228726859963,4.510821439114266,0.3435018141115902,0.5406911987029548,39.54312827200272
71,-20.985443262724793,-8.078689513076128,25.981995758847233,0.04860159821642348,0.358645212351845,0.5056286145041899,4.404723809452473,0.4814816718576732,0.5145499309438706,45.70788807026067
72,-21.272752755876994,-7.217835446735933,32.893887934930035,0.16431702586122052,0.3854764711220447,0.5416034385588642,4.255923345901414,0.6147047580655205,0.44412529397244194,50.68709175612565
73,-21.5088137003456,-6.209089713528321,35.91343136009334,0.28845866641010653,0.38049744171843297,0.5682036472755907,4.155109709124071,0.716237808039006,0.3328940777696169,57.17516237864208
74,-21.686623346202616,-5.132843571268602,35.240694884747484,0.40501406455242317,0.34317788022645207,0.5849003962088307,4.095373784302612,0.7691314267289184,0.19336383986261776,65.17572026871798
75,-21.81316185938691,-4.078973818858685,31.62454975888869,0.49693492538168116,0.2781153454404048,0.6103573500268316,4.009058691950243,0.7658888594838296,0.037855963310145235,68.90828805728722
76,-21.90755919774876,-3.1717700376557723,25.170452900841667,0.5507265869991496,0.19576257929047214,0.6455047673672533,3.8983854427463225,0.6981763412152543,-0.1181830989011653,64.88662474648032
77,-21.981711529678208,-2.5748359028125805,15.067320121879504,0.5601168146211879,0.10991188576325647,0.6632880060439906,3.8457711007907527,0.5675800495640178,-0.2501692614935115,59.37949204835445
78,-22.036021177478275,-2.429942957509102,1.0081830288708034,0.5269622697301758,0.03291588068569533,0.6377606586584565,3.921982404415292,0.3976830556036193,-0.33566266254979515,55.881573795171384
79,-22.070261234204025,-2.8043537676143977,-15.985255292542945,0.45938591570518983,-0.02841283084726267,0.5670323585269205,4.159398990397949,0.22334031045464767,-0.36827225616017456,54.26297815856275
80,-22.09346257092021,-3.673484037103414,-33.67338399117338,0.3687588124990745,-0.07371207701593836,0.4751754725888397,4.543677473618827,0.07048539580666274,-0.36028634767798473,52.31654197305818
81,-22.144502518087876,-4.937196990712877,-48.919083938109964,0.2672546539713343,-0.10670961109570612,0.39920828514928197,4.957180477440562,-0.05613247078888217,-0.33434628423444324,46.12499970147332
82,-22.279779016376096,-6.448903471267123,-58.02871478856156,0.16657530375555007,-0.13178173605079058,0.36422353639558464,5.189798549075237,-0.16474100077701037,-0.30762688807541294,35.672991816567254
83,-22.52537164765284,-8.02269407244637,-57.80820650148419,0.07717200809891644,-0.15182998263940237,0.36750836982817653,5.166552971824286,-0.2548321821165181,-0.2823952936064963,27.60910903430918
84,-22.87344504661211,-9.441011447123635,-46.994387736049305,0.006956774016392384,-0.16812150470902198,0.39869929158943196,4.960343723791886,-0.3182990347711969,-0.25500890046375857,24.963183300690492
85,-23.295794011051733,-10.496027227686152,-27.520273613730524,-0.04057417139444086,-0.1809358682129381,0.4502946692240298,4.667519068482686,-0.34944923893977914,-0.2221442416085456,24.31768270892901
86,-23.75514256322206,-11.059958797142468,-5.118317435596111,-0.06762914223279559,-0.18971213042941082,0.5006569568425543,4.42653982704501,-0.3448554750856797,-0.18119610542336057,23.7210099172161
87,-24.212123817714364,-11.135315972767593,13.263018297028566,-0.08137747425705932,-0.19263014714523768,0.5211598546834297,4.338594152013678,-0.30969987222208917,-0.13270831917358591,23.656178809678426
88,-24.629582298517178,-10.833457973751543,23.52541271964145,-0.09085922901989357,-0.186653029319092,0.5017933973108477,4.421524465677041,-0.2590663074910806,-0.0790571037706289,24.43757987729809
89,-24.979971175490085,-10.311831520122176,25.139871810043815,-0.10298219965941237,-0.1687967029614572,0.4583056776575553,4.626546004270307,-0.20866381729699648,-0.02124767434802599,25.55896452516411
90,-25.26125193800407,-9.722780735976404,20.2067840495032,-0.11990660563850541,-0.13798786351648992,0.4170493715545552,4.849989162340031,-0.16565539152761266,0.04194464384729546,25.997579685639053
91,-25.511480053226773,-9.18371481193957,12.234840070985399,-0.13911769581213368,-0.09590982839930128,0.3973237083180892,4.968922962927826,-0.12628244757962967,0.11184582150409271,25.168517140911558
92,-25.775547724277352,-8.7630749384276,4.95676511839747,-0.15538027934134607,-0.04603659367143385,0.4052951595778035,4.919815259439551,-0.07999022400983719,0.18663871366617968,23.568725712873086
93,-26.06280050616585,-8.473938066764806,1.2894471080811059,-0.16260121230296687,0.008196370310057627,0.4351847240437956,4.74785757434141,-0.016356964326406043,0.25948894570416703,21.969416122805633
94,-26.36353011320862,-8.271232394519895,2.4619872419765443,-0.15450907051075374,0.06441173585041994,0.4718435779202867,4.559691703255737,0.06885671987854558,0.3199139290417149,20.77955129877883
95,-26.664029218523268,-8.061986040917514,7.483213333423805,-0.12488608877993086,0.12075169694642811,0.4958981673951686,4.447728325985862,0.17138038829347924,0.35816786584318755,20.506111718007613
96,-26.951982859657853,-7.74347473198852,13.647358657430516,-0.06883625085282442,0.17443413925940868,0.4918882006619169,4.4658208935000205,0.2805109787044611,0.3694950728362486,22.410227065967522
97,-27.21884813715959,-7.264474593974011,18.629633796157975,0.014571414741620745,0.22075004306660972,0.4581635187007951,4.627263710849153,0.38484781392756745,0.35566994380501626,28.872589312377134
98,-27.45964728124572,-6.640470519164079,21.87170028395053,0.11983006899160287,0.25352103016569055,0.4192702967138864,4.837126618323771,0.4818507782298607,0.3228704450318277,41.97567136287689
99,-27.67158467656173,-5.9101828324895465,23.738234269363772,0.23479580552959617,0.26704266572184654,0.42254901570834624,4.8183235169045275,0.5789681555384503,0.2727391404616966,57.301424935493195
100,-27.85472200014099,-5.117633431218518,24.630647241265024,0.3434172269082312,0.2584994584782101,0.4837456351128283,4.503249132304058,0.6618640573337102,0.19718620775417534,62.692099411084705
101,-28.012007616148225,-4.317410060370943,24.458074478481592,0.43011386087779974,0.22934333844282734,0.5637817228087514,4.17137282447545,0.6920435524720986,0.09683002702339788,59.83561197964704
102,-28.144193205513766,-3.5880220479800577,22.370080841846175,0.4837342237960539,0.18459863632971313,0.620612386553678,3.975797754290905,0.650466794279069,-0.012337898688564441,56.540193499420155
103,-28.24751841039382,-3.0391409830310963,16.94910417975285,0.49953501597743405,0.1305817163827671,0.6325382834701604,3.9381394985007163,0.5466541088291479,-0.1111573997740764,54.712885414246294
104,-28.319267893983554,-2.792656592552575,7.053201181561917,0.47884525239164205,0.07290466186068943,0.5990782994179469,4.046622663794086,0.40660228737014165,-0.18690804277082407,53.95102568406232
105,-28.36402725239166,-2.9445678648643785,-7.216240421289228,0.4273444061027277,0.016142222268825657,0.538592926547846,4.267801197825353,0.2575096666466825,-0.2367933549666173,52.562022511188346
106,-28.39790017616123,-3.5362695469639327,-24.07299875449604,0.35337232672120317,-0.03545688699552471,0.47493111396634835,4.544846215735428,0.11690521125938919,-0.26446427426545216,48.39893502770857
107,-28.451075927862227,-4.545062686553198,-40.275040281644806,0.26700447531687316,-0.07788788027210661,0.4236043161253145,4.812317971840489,-0.007144470462004837,-0.274592453779287,41.04006150190358
108,-28.563027969958405,-5.885838272177114,-52.08980113916709,0.17939671571186855,-0.10854830325714793,0.3943232118853847,4.9877919777578965,-0.11132432091618338,-0.27016628294321837,32.12362429702564
109,-28.764662524893172,-7.403422823913829,-56.230233093394645,0.10130886347308361,-0.12755734516318462,0.3950578131897755,4.983152475315857,-0.19460506008429412,-0.2537178218435214,24.351210590797553
110,-29.063497518623002,-8.894076354296612,-51.05179950467186,0.040503445743844256,-0.1377768538661382,0.4245055786269804,4.807206771372151,-0.2536688211795367,-0.22531741423101725,19.77288042897425
111,-29.444628265917835,-10.159132055738574,-37.639886791718254,-0.0006839843904381596,-0.14317965226187251,0.46752172739579545,4.580718504798403,-0.2842877969799322,-0.18356114214852087,17.833737636577535
112,-29.8797338486903,-11.053908117355018,-19.724178262421333,-0.025710065622883773,-0.14648973035916582,0.499420942559754,4.432014052256649,-0.2883312783448237,-0.12836202770416835,17.325660274294627
113,-30.338110181718825,-11.488674271676313,-1.5708447125614953,-0.041633348264872735,-0.14735153490769728,0.5005424701710653,4.427046028682431,-0.27724235211229836,-0.06154224021590175,17.81283607882416
114,-30.782563239586477,-11.45207755699332,13.432608954985255,-0.05568823526394817,-0.14604167386438313,0.471936052730589,4.559244950691966,-0.2551403027079275,-0.0011664715921851643,19.340815137373195
115,-31.183723409457784,-11.007888687086993,23.598655892865565,-0.0695632981948045,-0.1335704722689527,0.4341427301900693,4.753551869252784,-0.23273596977342026,0.06442071358058554,20.29713281356241
116,-31.537464874572965,-10.2212668239919,23.598655892868845,-0.08599437128776366,-0.10699001008089215,0.409556745106522,4.894152100877267,-0.21716084739153968,0.1426551140504758,19.58208074281033
117,-31.859966487947023,-9.43464496089627,23.598655892868845,-0.1077172887731479,-0.06335236725968818,0.4076836412385305,4.905382315531973,-0.21132748232995913,0.24293182207551517,17.850070090105653
118,-32.15122824957988,-8.648023097800642,23.598655892868845,-0.1374678848812793,0.0002903762351722933,0.42669858468423116,4.7948376023032955,-0.2155824257360039,0.3721655117321633,18.794024982256396
119,-32.411250159471535,-7.861401234705014,23.598655892868845,-0.1779819938424801,0.08688614044420233,0.4639725891941272,4.598205131491546,-0.23036014085507966,0.5356962002781003,25.26929980800229
120,-32.640032217621986,-7.074779371609386,23.598655892868845,-0.2319954498870725,0.1993828454079153,0.5192338153532103,4.346633466746125,-0.2566454213616688,0.7387337189700449,36.095944606610665
