Frame,Theta_deg,Omega_deg_s,Alpha_rad_s2,CoM_X_rel,CoM_Z_rel
59,428.9595805430832,269.7659632447845,6.602713202944258,0.2002490160930724,-0.06251619041267867
60,436.9597397292452,280.8820823938108,8.592757347290473,0.20552898442539302,-0.0009386528708585744
61,446.03545420499785,291.1093505875925,8.040243845058626,0.19815639034374233,0.0630205822256964
62,456.72125893196124,296.25079169630635,3.4016929750794276,0.1770989629428062,0.11219832717835146
63,468.2506272353917,292.1351596327908,-2.782516111128288,0.1467099469380178,0.13284351536909142
64,480.06343076074666,283.31178627905825,-8.2984059040662,0.11508377111282247,0.11966160947347987
65,491.056800729997,272.50213679030287,-11.567119611246397,0.09005476461043166,0.07700869272251012
66,500.42555733249486,260.8382935724488,-10.895655710064887,0.0752205174878639,0.01541550643623929
67,506.6882885691474,249.8278576126714,-6.995642312503023,0.06833255350673965,-0.054065735894839706
68,511.7674044465169,240.96807528883397,-1.9965791968676,0.06305855559844023,-0.12363925964788175
