frame,timestamp_sec,detected,used_roi,mean_visibility,n_low_visibility_landmarks
132,4.4,True,True,0.7901922292781599,5
133,4.433333333333334,True,True,0.7844661112987634,5
134,4.466666666666667,False,True,0.0,33
135,4.5,True,True,0.7799436350663503,5
136,4.533333333333333,True,True,0.7534446174448187,5
137,4.566666666666666,True,True,0.7429538983287234,7
138,4.6,True,True,0.7243230035810759,8
139,4.633333333333333,True,True,0.7192261959567214,11
140,4.666666666666667,True,True,0.6946407511378779,11
141,4.7,True,True,0.7021662972190164,11
142,4.733333333333333,True,True,0.6965355258999448,11
143,4.766666666666667,True,True,0.7084935704867045,11
144,4.8,True,True,0.7020495759718346,11
145,4.833333333333333,True,True,0.714602735006448,11
146,4.866666666666666,True,True,0.7253693486704971,11
147,4.9,True,True,0.7236068447430929,11
148,4.933333333333334,True,True,0.7224945146026034,11
149,4.966666666666667,True,True,0.7235314773790764,11
150,5.0,True,True,0.7266194197264585,11
151,5.033333333333333,True,True,0.7071323250279282,11
152,5.066666666666666,False,True,0.0,33
153,5.1,True,True,0.7133801489165335,11
154,5.133333333333333,True,True,0.7077179781415246,11
155,5.166666666666667,True,True,0.7079599892551248,10
156,5.2,True,True,0.721045865705519,10
157,5.233333333333333,True,True,0.723469153046608,9
158,5.266666666666667,True,True,0.7453413777279131,9
159,5.3,True,True,0.7366896131725023,8
160,5.333333333333333,True,True,0.7378144652554484,5
161,5.366666666666666,False,True,0.0,33
162,5.4,True,True,0.7202783470804041,8
163,5.433333333333334,True,True,0.7132064645940607,10
164,5.466666666666667,True,True,0.6737805252725427,11
165,5.5,True,True,0.66626852479848,11
166,5.533333333333333,True,True,0.633807156122092,13
167,5.566666666666666,True,True,0.5976338332349603,13
168,5.6,True,True,0.5594219312523351,13
169,5.633333333333333,True,True,0.5257262244369044,13
170,5.666666666666667,True,True,0.4929659614960353,14
171,5.7,True,True,0.4674884275053487,19
172,5.733333333333333,True,True,0.4792808425245863,15
173,5.766666666666667,True,True,0.4485405417102756,22
174,5.8,True,True,0.41807011266549426,29
175,5.833333333333333,True,True,0.4082189550002416,29
176,5.866666666666666,True,True,0.3907122313976288,29
177,5.9,True,True,0.37201874725746387,29
178,5.933333333333334,True,True,0.3642594213738586,28
179,5.966666666666667,True,True,0.39162858575582504,26
180,6.0,True,True,0.42266040363095025,20
181,6.033333333333333,True,True,0.44391088142539514,18
182,6.066666666666666,True,True,0.41374828147165704,21
183,6.1,True,True,0.3862513021537752,28
184,6.133333333333333,True,True,0.36026109247045085,29
185,6.166666666666667,True,True,0.3504654130700863,29
186,6.2,True,True,0.36488390770373924,29
187,6.233333333333333,True,True,0.36897650248173514,29
188,6.266666666666667,True,True,0.3676726222038269,28
189,6.3,True,True,0.37456712995966274,26
190,6.333333333333333,True,True,0.38361024698524765,26
191,6.366666666666666,True,True,0.3864439789092902,28
192,6.4,True,True,0.38781711143074615,29
193,6.433333333333334,True,True,0.396767875010317,25
194,6.466666666666667,True,True,0.4166467777933135,24
195,6.5,True,True,0.4261328629923589,22
196,6.533333333333333,True,True,0.42628857730464503,20
197,6.566666666666666,True,True,0.437998570050254,19
198,6.6,True,True,0.44427610301610193,18
199,6.633333333333333,False,True,0.0,33
200,6.666666666666667,True,True,0.4895979978821494,15
201,6.7,True,True,0.500390860618967,15
202,6.733333333333333,True,True,0.531669107124661,13
203,6.766666666666667,True,True,0.5665246433380878,13
204,6.8,True,True,0.5977038741111755,13
205,6.833333333333333,True,True,0.632846808794773,10
206,6.866666666666666,True,True,0.6492120614557555,9
207,6.8999999999999995,True,True,0.6830923087669142,6
208,6.933333333333334,True,True,0.7114986036763047,4
209,6.966666666666667,True,True,0.736089901490645,0
210,7.0,True,True,0.7449139374675173,0
211,7.033333333333333,True,True,0.7480733394622803,0
212,7.066666666666666,True,True,0.7515756271102212,0
213,7.1,True,True,0.7745717203978336,0
214,7.133333333333333,True,True,0.7951457681077899,0
215,7.166666666666667,True,True,0.7700365565039895,0
216,7.2,True,True,0.7918510707941923,0
217,7.233333333333333,True,True,0.7951157652970516,0
218,7.266666666666667,True,True,0.7962041316610394,0
219,7.3,True,True,0.7775858767104872,1
220,7.333333333333333,True,True,0.7840650262254657,0
221,7.366666666666666,True,True,0.7826399225177187,0
222,7.3999999999999995,True,True,0.7610795082467975,1
223,7.433333333333334,True,True,0.7596829714197101,0
224,7.466666666666667,True,True,0.7712564378073721,1
225,7.5,True,True,0.7629278383471749,1
226,7.533333333333333,True,True,0.7505463009530847,1
227,7.566666666666666,True,True,0.7534115233204581,5
228,7.6,True,True,0.7616289014166052,5
229,7.633333333333333,True,True,0.773247522838188,2
230,7.666666666666667,True,True,0.7928266109842242,0
231,7.7,True,True,0.7948098372329365,5
232,7.733333333333333,True,True,0.7945524634736957,5
233,7.766666666666667,True,True,0.7936217748757565,5
234,7.8,True,True,0.7812016687609933,5
235,7.833333333333333,True,True,0.8028681314352787,5
236,7.866666666666666,True,True,0.8208822806676229,0
237,7.8999999999999995,True,True,0.8387605854959199,0
238,7.933333333333334,True,True,0.8516518220756993,0
239,7.966666666666667,True,True,0.8098556796709696,0
240,8.0,True,True,0.7810698359301596,5
241,8.033333333333333,True,True,0.7496389258991588,5
242,8.066666666666666,True,True,0.7584351734681563,5
243,8.1,True,True,0.7666100308750615,5
244,8.133333333333333,True,True,0.7725448608398438,5
245,8.166666666666666,True,True,0.767395611965295,7
246,8.2,True,True,0.7451620381889921,8
247,8.233333333333333,True,True,0.7140217378283992,9
248,8.266666666666666,True,True,0.7348450693217191,8
249,8.3,True,True,0.761042855905764,7
250,8.333333333333334,True,True,0.7848293248451117,5
251,8.366666666666667,True,True,0.8062944592851581,0
252,8.4,True,True,0.8233401414119836,0
253,8.433333333333334,True,True,0.7837839560075239,0
254,8.466666666666667,True,True,0.7796093424161276,0
255,8.5,True,True,0.7786129929802634,4
256,8.533333333333333,True,True,0.7843091957496874,5
257,8.566666666666666,True,True,0.7782684365908304,5
258,8.6,True,True,0.7842387159665426,5
259,8.633333333333333,True,True,0.7785999251134468,5
260,8.666666666666666,True,True,0.739916104258913,9
261,8.7,True,True,0.7584188634699042,5
262,8.733333333333333,True,True,0.7780304325349403,5
263,8.766666666666666,True,True,0.7985271730206229,4
264,8.8,True,True,0.818354910070246,0
265,8.833333333333334,True,True,0.8253693201325156,0
266,8.866666666666667,True,True,0.8077399261070021,0
267,8.9,False,True,0.0,33
268,8.933333333333334,True,True,0.7799356083075205,3
269,8.966666666666667,True,True,0.7712072395917141,5
270,9.0,True,True,0.7810550566875574,5
271,9.033333333333333,True,True,0.7856871097376852,5
272,9.066666666666666,True,True,0.8002231003660144,2
273,9.1,True,True,0.8001054263476169,5
274,9.133333333333333,True,True,0.7809928926554593,6
275,9.166666666666666,True,True,0.7709990803039435,6
276,9.2,True,True,0.7652084827423096,6
277,9.233333333333333,True,True,0.7787025453466357,5
278,9.266666666666666,True,True,0.7860921612291625,2
279,9.3,True,True,0.7916023442239473,1
280,9.333333333333334,True,True,0.8031398103092656,1
281,9.366666666666667,True,True,0.8053044387788484,1
282,9.4,False,True,0.0,33
283,9.433333333333334,True,True,0.8063371515635288,1
284,9.466666666666667,True,True,0.82187880711122,0
285,9.5,True,True,0.8242589849414248,0
286,9.533333333333333,True,True,0.8137194694894733,0
287,9.566666666666666,True,True,0.8091735921122811,2
288,9.6,True,True,0.8029903092167594,6
289,9.633333333333333,True,True,0.7962885815085787,6
290,9.666666666666666,False,True,0.0,33
291,9.7,True,True,0.7764159170064059,5
292,9.733333333333333,True,True,0.7619352900620663,6
293,9.766666666666666,True,True,0.7752447308916034,5
294,9.8,True,True,0.7931401865048842,5
295,9.833333333333334,True,True,0.8081605208642555,2
296,9.866666666666667,True,True,0.8075202468669775,1
297,9.9,True,True,0.7873337801658746,4
298,9.933333333333334,True,True,0.759542602481264,10
299,9.966666666666667,True,True,0.7470940703695471,10
300,10.0,True,True,0.7561927799022559,10
301,10.033333333333333,True,True,0.772884774388689,5
302,10.066666666666666,True,True,0.7809074846181002,5
303,10.1,True,True,0.7911505211483348,5
304,10.133333333333333,True,True,0.7843808721412312,5
305,10.166666666666666,True,True,0.7711549500624338,5
306,10.2,True,True,0.7572781010107561,7
307,10.233333333333333,False,True,0.0,33
308,10.266666666666666,True,True,0.7368277112642924,11
309,10.3,True,True,0.7139823581233169,13
310,10.333333333333334,True,True,0.6995638762459611,13
311,10.366666666666667,True,True,0.6998517535852663,14
312,10.4,True,True,0.7023396049485062,14
313,10.433333333333334,True,True,0.6944488481138692,13
314,10.466666666666667,True,True,0.6837640495011301,14
315,10.5,True,True,0.6748340572371627,14
316,10.533333333333333,True,True,0.6997090478738149,14
317,10.566666666666666,True,True,0.7195902421618953,11
318,10.6,True,True,0.7420754486864264,9
319,10.633333333333333,True,True,0.7522129895109119,9
320,10.666666666666666,True,True,0.7519399460517999,9
321,10.7,True,True,0.7590847250187036,7
