Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
2,0.066667,30.000000,31,0.989694,True,0.008434,-0.796529,-0.030803,0.029219,-0.785005,-0.051234
2,0.066667,30.000000,32,0.853943,True,-0.106186,-0.766819,0.116424,-0.082334,-0.768227,0.110613
3,0.100000,30.000000,0,0.999999,True,-0.034724,0.649562,-0.289647,-0.026236,0.648031,-0.297337
3,0.100000,30.000000,1,0.999997,True,-0.000317,0.665836,-0.280807,0.007025,0.665126,-0.286874
3,0.100000,30.000000,2,0.999998,True,-0.000174,0.666960,-0.271821,0.007043,0.666260,-0.277735
3,0.100000,30.000000,3,0.999997,True,-0.001898,0.668299,-0.273497,0.005580,0.667500,-0.279463
3,0.100000,30.000000,4,0.999999,True,-0.024304,0.676761,-0.288205,-0.019010,0.675476,-0.294989
3,0.100000,30.000000,5,0.999999,True,-0.023137,0.678011,-0.300052,-0.018007,0.676974,-0.306958
3,0.100000,30.000000,6,0.999998,True,-0.019513,0.663843,-0.280284,-0.014348,0.662630,-0.287205
3,0.100000,30.000000,7,0.999998,True,0.090464,0.636722,-0.200247,0.097589,0.638652,-0.196892
3,0.100000,30.000000,8,0.999995,True,-0.055314,0.608768,-0.151728,-0.057004,0.608176,-0.154354
3,0.100000,30.000000,9,0.999995,True,0.012387,0.628458,-0.249295,0.021223,0.628157,-0.254909
3,0.100000,30.000000,10,0.999993,True,-0.025440,0.599040,-0.264023,-0.019471,0.598220,-0.270311
3,0.100000,30.000000,11,0.999984,True,0.163076,0.480323,-0.145699,0.178685,0.481706,-0.135549
3,0.100000,30.000000,12,0.999935,True,-0.109759,0.554688,0.050205,-0.117198,0.557200,0.052163
3,0.100000,30.000000,13,0.993671,True,0.292502,0.437136,-0.324531,0.325289,0.440804,-0.276654
3,0.100000,30.000000,14,0.954540,True,-0.344977,0.481836,0.045391,-0.371697,0.499457,0.054200
3,0.100000,30.000000,15,0.996988,True,0.418323,0.403020,-0.493607,0.498696,0.403746,-0.397893
3,0.100000,30.000000,16,0.994281,True,-0.606149,0.533252,-0.004737,-0.624365,0.567609,-0.030341
3,0.100000,30.000000,17,0.996775,True,0.457336,0.404343,-0.521384,0.544214,0.404544,-0.417251
3,0.100000,30.000000,18,0.993331,True,-0.640326,0.548832,-0.025037,-0.660891,0.589562,-0.057357
3,0.100000,30.000000,19,0.997683,True,0.451584,0.412080,-0.546457,0.541288,0.411847,-0.445867
3,0.100000,30.000000,20,0.993998,True,-0.627097,0.588543,-0.056392,-0.649752,0.607228,-0.092159
3,0.100000,30.000000,21,0.997182,True,0.426479,0.385335,-0.515860,0.509790,0.385314,-0.419912
