Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
6,0.200000,30.000000,3,0.999839,True,-0.613091,0.110901,-0.473720,-0.563517,0.094247,-0.454363
6,0.200000,30.000000,4,0.999871,True,-0.595354,0.123495,-0.467123,-0.567315,0.108165,-0.447624
6,0.200000,30.000000,5,0.999880,True,-0.595033,0.121916,-0.475931,-0.564696,0.107610,-0.456159
6,0.200000,30.000000,6,0.999905,True,-0.585426,0.121139,-0.454260,-0.551233,0.106422,-0.434210
6,0.200000,30.000000,7,0.999921,True,-0.436864,0.166835,-0.476177,-0.429436,0.153191,-0.469706
6,0.200000,30.000000,8,0.999813,True,-0.457876,0.145522,-0.356103,-0.439941,0.127202,-0.344066
6,0.200000,30.000000,9,0.999588,True,-0.593656,0.090800,-0.442552,-0.531805,0.081022,-0.427150
6,0.200000,30.000000,10,0.999502,True,-0.527317,0.080860,-0.433548,-0.494237,0.071350,-0.417526
6,0.200000,30.000000,11,0.999967,True,-0.248118,0.144025,-0.322337,-0.254238,0.138743,-0.331335
6,0.200000,30.000000,12,0.999681,True,-0.434924,0.156409,-0.117940,-0.449760,0.140979,-0.105215
6,0.200000,30.000000,13,0.831196,True,-0.033147,0.135591,-0.294684,-0.030179,0.133225,-0.316021
6,0.200000,30.000000,14,0.225556,False,-0.282363,0.217259,0.050714,-0.118289,0.127015,-0.003134
6,0.200000,30.000000,15,0.789917,True,0.126116,0.142248,-0.196403,0.151231,0.155767,-0.220471
6,0.200000,30.000000,16,0.174845,False,-0.192435,0.222116,0.176636,-0.056308,0.080377,-0.083670
6,0.200000,30.000000,17,0.799441,True,0.133444,0.148770,-0.192256,0.157938,0.173107,-0.213045
6,0.200000,30.000000,18,0.182976,False,-0.177805,0.274162,0.184283,-0.062854,0.094147,-0.123385
6,0.200000,30.000000,19,0.793633,True,0.141661,0.102198,-0.209064,0.167448,0.129630,-0.229837
6,0.200000,30.000000,20,0.174836,False,-0.178334,0.291622,0.170246,-0.283870,0.063259,-0.415971
6,0.200000,30.000000,21,0.767082,True,0.151957,0.120112,-0.198077,0.178435,0.138704,-0.224184
6,0.200000,30.000000,22,0.163407,False,-0.190648,0.228140,0.169045,-0.253146,0.078563,-0.412403
6,0.200000,30.000000,23,0.999993,True,0.040723,0.044510,-0.034931,0.033904,0.038499,-0.031761
6,0.200000,30.000000,24,0.999992,True,-0.042360,-0.039198,0.034509,-0.035616,-0.032946,0.031037
6,0.200000,30.000000,25,0.967167,True,0.438932,0.266332,-0.121659,0.327746,0.156802,-0.122113
6,0.200000,30.000000,26,0.955352,True,-0.139681,-0.351402,0.036818,-0.052686,-0.228708,0.031111
6,0.200000,30.000000,27,0.944980,True,0.107272,0.497060,0.029707,0.057110,0.260611,0.018080
6,0.200000,30.000000,28,0.958782,True,-0.172851,-0.742915,0.075518,-0.084643,-0.511972,0.084792
6,0.200000,30.000000,29,0.943510,True,0.035248,0.504145,0.052454,-0.010323,0.253938,0.039498
6,0.200000,30.000000,30,0.971166,True,-0.195021,-0.794955,0.050963,-0.107581,-0.550762,0.060604
6,0.200000,30.000000,31,0.936626,True,-0.093211,0.535550,0.105232,-0.152043,0.262600,0.084350
6,0.200000,30.000000,32,0.947639,True,-0.347228,-0.800427,0.041379,-0.226575,-0.520919,0.051232
7,0.233333,30.000000,0,0.999706,True,-0.393762,0.024590,-0.603770,-0.443095,0.026959,-0.571891
7,0.233333,30.000000,1,0.999830,True,-0.391862,0.056965,-0.624717,-0.439691,0.062023,-0.593496
7,0.233333,30.000000,2,0.999807,True,-0.385603,0.057719,-0.610821,-0.434406,0.062980,-0.580488
7,0.233333,30.000000,3,0.999855,True,-0.388381,0.058582,-0.616290,-0.437280,0.062898,-0.584801
7,0.233333,30.000000,4,0.999884,True,-0.406900,0.067305,-0.616478,-0.446905,0.072802,-0.584352
7,0.233333,30.000000,5,0.999892,True,-0.403935,0.067474,-0.625806,-0.444031,0.073556,-0.592570
7,0.233333,30.000000,6,0.999914,True,-0.390241,0.066119,-0.603967,-0.431584,0.072629,-0.570092
7,0.233333,30.000000,7,0.999928,True,-0.284752,0.116799,-0.599311,-0.312446,0.120188,-0.571143
7,0.233333,30.000000,8,0.999831,True,-0.325986,0.072505,-0.508192,-0.349448,0.079913,-0.474132
7,0.233333,30.000000,9,0.999628,True,-0.352884,0.048632,-0.583893,-0.407473,0.049259,-0.553618
7,0.233333,30.000000,10,0.999550,True,-0.336857,0.038044,-0.586027,-0.378642,0.040461,-0.552108
7,0.233333,30.000000,11,0.999970,True,-0.115204,0.125531,-0.428193,-0.136403,0.120257,-0.399160
7,0.233333,30.000000,12,0.999711,True,-0.400384,0.059354,-0.223789,-0.416708,0.086276,-0.215298
7,0.233333,30.000000,13,0.839619,True,0.112793,0.123682,-0.407952,0.091872,0.125920,-0.373721
7,0.233333,30.000000,14,0.203485,False,-0.203500,0.038652,-0.048200,-0.120606,0.110747,-0.071220
7,0.233333,30.000000,15,0.798175,True,0.333474,0.114020,-0.319874,0.296941,0.127350,-0.281110
7,0.233333,30.000000,16,0.158087,False,-0.131863,-0.066802,0.074721,-0.101031,0.080511,-0.135121
7,0.233333,30.000000,17,0.798070,True,0.353156,0.136982,-0.326257,0.313291,0.146684,-0.282088
7,0.233333,30.000000,18,0.165525,False,-0.126136,-0.040002,0.079205,-0.111085,0.092204,-0.177711
7,0.233333,30.000000,19,0.793073,True,0.363441,0.079889,-0.337516,0.321216,0.091832,-0.299815
7,0.233333,30.000000,20,0.158261,False,-0.133450,-0.025890,0.053550,-0.283870,0.063259,-0.415971
7,0.233333,30.000000,21,0.760796,True,0.362069,0.089679,-0.316639,0.323014,0.104117,-0.281303
7,0.233333,30.000000,22,0.147943,False,-0.136517,-0.067519,0.056987,-0.253146,0.078563,-0.412403
7,0.233333,30.000000,23,0.999993,True,0.043730,0.060073,-0.015375,0.045732,0.059034,-0.017182
7,0.233333,30.000000,24,0.999992,True,-0.044775,-0.054058,0.013999,-0.047406,-0.052618,0.015521
